slice,candidate,mid_window,par_type,prob_band,n,brier_cal,logloss_cal,mean_pred,actual_wr,gap_pp,target_above_par,venue_chase_success,batting_team_venue_wr,venue_chase_bucket,team_venue_bucket,venue_score_bucket
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,high_target,00_50,127,0.03171480167154936,0.1457107674424509,0.1256942531607015,0.0,12.569425316070152,40.216292700254584,0.5918625303416021,0.25631796025496817,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,high_target,80_100,49,0.007849891212325072,0.07272395671346872,0.9316092656051818,1.0,-6.839073439481824,42.03826530612245,0.5391156462585034,0.42772108843537415,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,high_target,00_50,281,0.07906240078110806,0.26174711908117276,0.16263766454635814,0.0711743772241993,9.146328732215885,51.615121165765714,0.5105426102897539,0.49208869422392554,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,low_target,80_100,91,0.006385331364276095,0.0584955743610421,0.945036006414624,1.0,-5.496399358537596,-43.96146869004012,0.536738182452468,0.6289551718123145,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,low_target,00_50,47,0.5228936910844031,1.4131125662535453,0.29409201622173287,1.0,-70.59079837782672,-27.94505632040051,0.24080100125156448,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,low_target,80_100,157,0.07382325277681843,0.25114290533373085,0.9427476753108075,0.910828025477707,3.191964983310047,-40.76975124444682,0.44808337347677923,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,00_50,80,0.05345213507557699,0.2137443794765032,0.16721177868074824,0.025,14.221177868074825,10.346053340517242,0.5498357550055617,0.6583823529411765,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,80_100,63,0.005760280391780551,0.06218001483834337,0.9409619864401526,1.0,-5.903801355984739,-8.034669062003577,0.631856886437265,0.582577475434618,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,00_50,100,0.038045723650392466,0.18955090276744632,0.16612351381153267,0.0,16.612351381153267,9.5276821824382,0.5487974992895711,0.29848739495798315,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,80_100,54,0.007886055600771073,0.07812512337300324,0.9261788071291023,1.0,-7.382119287089772,-11.277750624524822,0.553214945150429,0.32253086419753074,,low_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,00_50,160,0.16219811474432366,0.46464545494666537,0.2649877667556999,0.35625,-9.126223324430011,0.5779713670365177,0.5309357162487421,0.4950367647058823,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,50_60,51,0.24086480263057827,0.6746986115669514,0.5363533985114316,0.6470588235294118,-11.07054250179802,2.1209438378932135,0.5294578828974046,0.5,,neutral_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_gap_mid,late_12_15,par_target,80_100,267,0.07152088508569482,0.22609333276798263,0.9526228106543415,0.9101123595505618,4.251045110377971,0.11634063096606764,0.5383055995132907,0.4990352967881058,,neutral_team_venue,
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,high_target,00_50,854,0.07606510387680465,0.26370177137738204,0.15968721352833046,0.08079625292740047,7.8890960600929985,45.665379953989,0.5705109694824426,0.5026836953625816,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,high_target,60_70,94,0.2052003206737347,0.5999021664893804,0.647739433545149,0.6914893617021277,-4.374992815697876,33.001476618830345,0.5679887857414453,0.5975634333289281,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,high_target,70_80,71,0.06526096764736013,0.2935948779953509,0.746109977989042,1.0,-25.3890022010958,41.85031004793329,0.5836503578581046,0.6073943661971829,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,high_target,80_100,90,0.01603639745615279,0.12226007360558201,0.8867099229474799,1.0,-11.329007705252014,34.803871591371596,0.5403642653642655,0.5024206349206348,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,low_target,00_50,113,0.5022860593228329,1.2898041496966823,0.29929844749390466,1.0,-70.07015525060953,-31.883386178284667,0.36729607369898876,0.49373156342182895,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,low_target,70_80,88,0.07854983653413074,0.3210322193229756,0.7546063894050761,0.9659090909090909,-21.130270150401486,-31.825900236127506,0.5460291223927587,0.5875000000000001,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,low_target,80_100,400,0.07285875388911277,0.32718034469760743,0.9393268260724824,0.93,0.9326826072482364,-53.19966184428316,0.46974890183346063,0.5212529761904762,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,par_target,00_50,419,0.14442939897195406,0.44287781249186053,0.23724810535963367,0.23389021479713604,0.3357890562497634,7.197652850157534,0.5418246176439175,0.4745626174097324,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,par_target,50_60,103,0.23320221892309295,0.6593195414671742,0.5551092123438977,0.6990291262135923,-14.39199138696946,-1.2419542024484596,0.5426351779463537,0.48624595469255666,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,par_target,60_70,114,0.19120288680636677,0.5722639734367622,0.6581931151263374,0.7719298245614035,-11.373670943506609,-1.9437877781975414,0.5230340871915833,0.45710108604845445,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,par_target,70_80,150,0.1664644796312224,0.5164009874371747,0.7510675789914617,0.7933333333333333,-4.226575434187163,-4.952113996911714,0.546615129803877,0.47580230880230884,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,early_7_11,par_target,80_100,300,0.05055977589329319,0.1939244385900664,0.9111393283692966,0.9433333333333334,-3.2194004964036793,-3.32168367966348,0.5586719798655742,0.5062907647907648,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,high_target,00_50,686,0.05152848404843954,0.19477149392041704,0.1419190467074194,0.030612244897959183,11.13068018094602,46.20388033555775,0.5678272636862706,0.4995631807326221,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,high_target,80_100,162,0.01822922486801386,0.11165420723208723,0.9117330574084883,0.9876543209876543,-7.592126357916595,37.34419936059597,0.556149661666637,0.5379935177449797,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,low_target,00_50,47,0.5228936910844031,1.4131125662535453,0.29409201622173287,1.0,-70.59079837782672,-27.94505632040051,0.24080100125156448,0.5,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,low_target,80_100,273,0.04545956818149031,0.17093198363860723,0.9422429243704841,0.9487179487179487,-0.6475024347464609,-41.69510175087907,0.4780269419345049,0.5316297459154601,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,par_target,00_50,340,0.10009541626522703,0.3246997453715628,0.21290393046036798,0.17352941176470588,3.937451869566211,5.508611482973653,0.540636249791767,0.47566238260009885,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,par_target,50_60,59,0.23306858993566107,0.6589849801979373,0.5412207527341992,0.6949152542372882,-15.369450150308895,4.138442978517863,0.5320245559654437,0.5135593220338983,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,par_target,70_80,57,0.08910193789117767,0.3451575324431901,0.7549524310815464,0.9473684210526315,-19.24159899710851,-2.3542508944025755,0.5508406088005021,0.4271929824561403,,,unknown
mid_window+par_type+venue_score_bucket+prob_band,death_gap_mid,late_12_15,par_target,80_100,384,0.051783387981782114,0.17839327459898222,0.9469910186859644,0.9375,0.9491018685964359,-2.8232284795901705,0.5557504842544778,0.4879204996392496,,,unknown
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,00_50,861,0.07764395124464962,0.26871491300019734,0.1648989136526952,0.08246225319396051,8.24366604587347,45.52007184582346,0.5705072565951057,0.5029967541917486,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,50_60,53,0.2488077423286137,0.6907519946530182,0.5566267619721064,0.5283018867924528,2.832487517965354,28.792780398322858,0.5603261387459499,0.616878589007383,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,60_70,107,0.1804139412703702,0.5493994357463072,0.6536795111280589,0.794392523364486,-14.071301223642706,34.86065362467232,0.5781571102832787,0.6081623323852091,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,70_80,46,0.0790332376471459,0.3197010641207216,0.7574341144531447,0.9565217391304348,-19.908762467729012,42.77743406955364,0.5748979281587977,0.5221661490683231,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,80_100,81,0.014918109160340353,0.11601297210578063,0.8923248586196187,1.0,-10.767514138038125,34.84380794103017,0.5325035047257272,0.502689594356261,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,00_50,107,0.4705293008104415,1.2361297292857094,0.3268330415733554,1.0,-67.31669584266446,-31.699956686157893,0.35832542022756414,0.49688473520249227,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,70_80,73,0.0838111268767461,0.33394138917296234,0.7511968962502583,0.958904109589041,-20.77072133387827,-31.319747375911753,0.5596323311391805,0.5934931506849317,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,80_100,409,0.07178820679811519,0.32455055632285,0.9389668305669753,0.9315403422982885,0.7426488268686748,-52.75110611259395,0.4688597310451187,0.5204796833158691,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,00_50,415,0.1450630181649694,0.44454375521372175,0.2327344142584959,0.2216867469879518,1.1047667270544097,7.227274916897118,0.5409414903530244,0.47391583139279814,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,50_60,101,0.22425872824087303,0.6412556738928084,0.5537740819019298,0.7623762376237624,-20.86021557218326,-1.880564359266061,0.5429019230969147,0.47277227722772275,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,60_70,119,0.21952201703337645,0.6314420746655727,0.650043131924938,0.6890756302521008,-3.9032498327162823,-0.7138965378657356,0.513925253529401,0.47220888355342133,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,70_80,162,0.13988102860348267,0.4587806883400879,0.7531417125113716,0.8518518518518519,-9.871013934048023,-5.37220042293162,0.5577791890025066,0.4713938325049436,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,80_100,289,0.05391145717949274,0.20068264154054952,0.914938269491179,0.9377162629757786,-2.2777993484599635,-3.208133849453256,0.5581125985248163,0.5097177908596594,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,high_target,00_50,681,0.05459242242832173,0.2034468397092582,0.15072572084563554,0.023494860499265784,12.723086034636976,46.24487798853541,0.5678847325826456,0.4995599735427002,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,high_target,80_100,147,0.017979783867838797,0.10680802472640182,0.9186398215974554,0.9863945578231292,-6.775473622567385,38.67986186778705,0.5523758806071731,0.5256691899817572,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,low_target,80_100,280,0.04758372285710566,0.17974570010893334,0.9427408262330007,0.9464285714285714,-0.3687745195570691,-41.83183830729261,0.4756429556671153,0.531344954648526,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,00_50,328,0.09791846734353334,0.320760879380432,0.21550151068898382,0.16463414634146342,5.08673643475204,5.572653094925037,0.5412209042129934,0.47375572180091546,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,50_60,64,0.2465166414099837,0.6860981810645597,0.5391900797855742,0.609375,-7.018492021442579,3.2577249411993057,0.5297460988909939,0.5067708333333333,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,70_80,53,0.07028576210103829,0.30257884751827996,0.7552189883532542,0.9811320754716981,-22.591308711844395,-0.07043382997630353,0.5561980265975686,0.4342767295597484,,,
mid_window+par_type+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,80_100,389,0.05498462398591226,0.18736525416020952,0.9448762810769084,0.9331619537275064,1.171432734940192,-2.793262324305471,0.5559628296389406,0.48936111018373224,,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,00_50,659,0.09021439944842925,0.3037326232174138,0.1773713078128537,0.09408194233687406,8.328936547597966,42.52905094144779,0.6067161791314115,0.5055977253585272,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,60_70,77,0.1914668101504033,0.5725756882608934,0.6540686909583845,0.7662337662337663,-11.216507527538177,35.02692068032977,0.6062466573830213,0.6558441558441556,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,80_100,49,0.017630224550645404,0.12597806787134658,0.8839419566999104,1.0,-11.605804330008962,32.97030350601779,0.597462061747776,0.46326530612244904,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,00_50,170,0.04345757492628956,0.1802587737089108,0.14433423151083966,0.052941176470588235,9.139305504025142,59.283160522587636,0.4904752110634463,0.49347826086956526,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,70_80,56,0.06619167651475492,0.2968442176684145,0.7433933181899192,1.0,-25.660668181008084,-28.34260204081632,0.6072108843537415,0.6285714285714284,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,80_100,188,0.00589541697540073,0.06060799771342044,0.942622045313893,1.0,-5.737795468610695,-50.74262284701115,0.5932434143870313,0.5362208713272543,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,00_50,61,0.5805592402088887,1.5313678213308501,0.24768259462272038,1.0,-75.23174053772796,-29.833654773384765,0.20250723240115723,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,80_100,161,0.17113197772615843,0.7174352498111695,0.9458006895052269,0.8260869565217391,11.971373298348775,-57.078260869565206,0.31304347826086953,0.5128364389233955,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,low_target,80_100,60,0.011679829585704581,0.09732997910540571,0.9091763028756569,1.0,-9.082369712434312,-47.4331550802139,0.49723113487819354,0.49166666666666664,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,00_50,154,0.059549669473213475,0.23970249687634804,0.1982209210061184,0.05194805194805195,14.627286905806647,10.202234265527881,0.6085294678651676,0.41609371021135727,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,50_60,57,0.24444451452320692,0.6819208317537735,0.5490756570559686,0.631578947368421,-8.25032903124524,5.976306418939323,0.6046917556559187,0.4751461988304093,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,60_70,51,0.211010404520012,0.6116272010708064,0.6555264319744389,0.6666666666666666,-1.114023469222769,1.3745804305493692,0.6077792609081918,0.47959850606909427,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,70_80,116,0.13455231969290563,0.44700325492458837,0.7545885786608756,0.8620689655172413,-10.748038685636574,-5.209452314783816,0.6010220857908571,0.46867069711897297,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,80_100,184,0.07503569311284897,0.26442326459714705,0.898890690478893,0.9130434782608695,-1.4152787781976484,-3.9026270369547977,0.6083001808769795,0.5129081968755881,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,60_70,42,0.2860914566354897,0.7717605417824691,0.6482309041396258,0.5238095238095238,12.442138033010197,3.5166040100250675,0.42888471177944865,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,80_100,55,0.028610317947744792,0.12096334388636938,0.938235826942967,0.9636363636363636,-2.540053669339659,-7.938636363636365,0.4113636363636364,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,00_50,229,0.2150766620478316,0.6084318861739212,0.2572626239297128,0.36681222707423583,-10.954960314452306,5.304985503439639,0.5089736166945289,0.5191369124068842,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,par_target,80_100,50,0.004005522099664592,0.05380837611186882,0.9483660470594253,1.0,-5.163395294057471,4.5511538461538406,0.5348461538461539,0.5086666666666666,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,high_target,00_50,502,0.06308548756109904,0.2274039388414194,0.16291905145788593,0.03187250996015936,13.104654149772657,43.664615122142074,0.6066612319785204,0.49900466530394183,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,high_target,80_100,87,0.024569921840445545,0.1239464397717296,0.9158624280998741,0.9770114942528736,-6.114906615299953,36.43095708038237,0.6098436471999694,0.5407037709215565,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,high_target,00_50,152,0.036207332430406296,0.15812827137725094,0.13491026112908908,0.0,13.491026112908907,56.941612624192715,0.49628660812871334,0.5013157894736843,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,low_target,80_100,126,0.007175363621444619,0.06838127224118172,0.935576491747371,1.0,-6.442350825262899,-32.66646038044848,0.5926826656588559,0.5635046611237086,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,low_target,80_100,80,0.15158533807658742,0.48140044143355193,0.9390723512788057,0.8125,12.657235127880572,-53.75928571428572,0.2853571428571428,0.54875,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,low_target,80_100,74,0.003952966723791476,0.04325297855984178,0.9589054767941484,1.0,-4.109452320585161,-44.54321433733198,0.482073517367635,0.4577702702702703,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,00_50,153,0.06606731204315883,0.2255960295403378,0.15360652311407683,0.09803921568627451,5.556730742780232,8.851855072319669,0.6034944119635685,0.4486095091631424,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,80_100,248,0.07822292790850582,0.24929821023383852,0.9449965056683256,0.9032258064516129,4.177069921671272,-2.7786386927547566,0.6109832449953709,0.4947371177209886,high_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,80_100,70,0.023948894242490446,0.11034755661662893,0.9337278324555058,0.9714285714285714,-3.7700738973065584,-6.3579081632653045,0.40841836734693887,0.5,low_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,00_50,142,0.1325059143892796,0.41679824739330257,0.26655559953179614,0.2746478873239437,-0.8092287792147546,1.8211306742054185,0.49695602814000217,0.5078293289146645,neutral_venue_chase,,
mid_window+par_type+venue_chase_bucket+prob_band,death_plus_v7_gap_mid,late_12_15,par_target,80_100,71,0.004412817073747772,0.04696899672064115,0.955447769877284,1.0,-4.455223012271603,0.6700975081256741,0.5092452148790179,0.460093896713615,neutral_venue_chase,,
mid_window+par_type+team_venue_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,00_50,349,0.06904549125257924,0.25248964423267606,0.16273297380909743,0.08882521489971347,7.3907758909383965,42.810825458868145,0.6167824517788512,0.6195818094926696,,high_team_venue,
mid_window+par_type+team_venue_bucket+prob_band,death_plus_v7_gap_mid,early_7_11,high_target,60_70,60,0.13858916453635806,0.4628360114705476,0.6500418388742798,0.9333333333333333,-28.329149445905355,36.05230914918416,0.6051209207459208,0.7126811594202901,,high_team_venue,
