season,over,ball,overs,score,wickets_lost,target_above_par,current_run_rate,required_run_rate,overs_remaining,balls_remaining,resource_win_prob,partnership_solidity,set_batter_exposure,runs_last_18,near_srh_market_prob_norm,scorecard_replay,v7_cal,partnership_solidity_v2,set_batter_exposure_v2,recent_rate_edge_v2,recent_rate_positive_v2,chase_completion_v2,chase_completion_effect_v2,wicket_safety_v2,phase_pp_v2,phase_mid_v2,phase_late_mid_v2,phase_death_v2,target_below_par_v2,target_above_par_v2,target_par_v2,mid_accel_gate_v2,mid_accel_strength_v2,resource_context_global,resource_phase_target_context,resource_mid_accel_gate_only
2026,8,2,8.2,59.0,2,7.550000000000011,7.079999999999999,10.457142857142857,11.666666666666666,70,0.32135269840781233,0.3783333333333333,20.0,20.0,0.3393057110862262,0.1396517736710099,0.2321140029187089,0.3783333333333333,0.5,-0.5685714285714287,0.0,0.3259668508287293,0.19558011049723756,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28871086502621374,0.2542077909981027,0.32135269840781233
2026,8,3,8.3,59.0,2,7.550000000000011,6.9411764705882355,10.608695652173912,11.5,69,0.3021590515883558,0.3966666666666666,21.0,20.0,0.3292682926829268,0.1391452504454184,0.2178938426245588,0.3966666666666666,0.525,-0.5913043478260868,0.0,0.3259668508287293,0.19558011049723756,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2709624234361259,0.23791033213294682,0.3021590515883558
2026,8,4,8.4,59.0,2,7.550000000000011,6.807692307692308,10.76470588235294,11.333333333333334,68,0.2830226410025588,0.41,21.0,20.0,0.2893923789907311,0.1388663121940349,0.2075298975914308,0.41,0.525,-0.614705882352941,0.0,0.3259668508287293,0.19558011049723756,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2529289340460808,0.22134266488521517,0.2830226410025588
2026,8,5,8.5,63.0,2,7.550000000000011,7.132075471698113,10.567164179104479,11.166666666666666,67,0.3135223418468129,0.4283333333333333,22.0,18.0,0.3469387755102041,0.140783418030266,0.2442397533945943,0.4283333333333333,0.55,-0.6850746268656718,0.0,0.34806629834254144,0.20883977900552486,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2855961790891002,0.25121345298218933,0.3135223418468129
2026,9,1,9.0,64.0,2,7.550000000000011,7.111111111111111,10.636363636363637,11.0,66,0.3062579912011847,0.4416666666666666,22.0,19.0,0.3641618497109827,0.1424032411027156,0.2411046326124905,0.4416666666666666,0.55,-0.6454545454545455,0.0,0.357796300060988,0.2146777800365928,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2826540979105681,0.2478593216555622,0.3062579912011847
2026,9,1,9.1,64.0,2,7.550000000000011,6.981818181818182,10.799999999999999,10.833333333333334,65,0.2859181521590681,0.4549999999999999,22.0,19.0,0.3578826237054086,0.1419401938437767,0.2206395243614343,0.4549999999999999,0.55,-0.6699999999999999,0.0,0.35359116022099446,0.21215469613259666,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26214521476502756,0.22908387641944405,0.2859181521590681
2026,9,2,9.2,64.0,2,7.550000000000011,6.857142857142857,10.96875,10.666666666666666,64,0.2657373662798307,0.4733333333333333,23.0,18.0,0.3300220750551876,0.1381742357739789,0.2102960442837921,0.4733333333333333,0.575,-0.7453125,0.0,0.35359116022099446,0.21215469613259666,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.241948565475329,0.21103055169581209,0.2657373662798307
2026,9,3,9.3,68.0,2,7.550000000000011,7.157894736842105,10.761904761904763,10.5,63,0.2964472818645072,0.4866666666666666,23.0,21.0,0.3274531422271224,0.1454903887496749,0.2401907013503532,0.4866666666666666,0.575,-0.5642857142857146,0.0,0.3756906077348066,0.22541436464088396,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28173865953072624,0.24565751745881,0.2964472818645072
2026,9,4,9.4,68.0,2,7.550000000000011,7.03448275862069,10.935483870967742,10.333333333333334,62,0.2751607310044556,0.575,23.0,21.0,0.3602771362586605,0.1456163398094863,0.232692772506955,0.575,0.575,-0.5903225806451612,0.0,0.3756906077348066,0.22541436464088396,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2636146283131101,0.22792062242844105,0.2751607310044556
2026,9,5,9.5,74.0,2,7.550000000000011,7.525423728813559,10.524590163934427,10.166666666666666,61,0.33648877735920163,0.5933333333333333,24.0,27.0,0.416767922235723,0.1628850096988177,0.3046807804113532,0.5933333333333333,0.6,-0.22868852459016403,0.0,0.4088397790055249,0.24530386740331492,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34460997756734657,0.2991307833820102,0.33648877735920163
2026,10,1,10.0,75.0,2,7.550000000000011,7.5,10.6,10.0,60,0.3280239667513519,0.6066666666666667,24.0,22.0,0.4331288343558283,0.1614784606812156,0.3032855403047936,0.6066666666666667,0.6,-0.4899999999999999,0.0,0.41838134430727025,0.25102880658436216,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3307968016151167,0.28766645521319084,0.3280239667513519
2026,10,1,10.1,76.0,2,7.550000000000011,7.475409836065574,10.677966101694915,9.833333333333334,59,0.3192949202169191,0.62,24.0,22.0,0.4359605911330049,0.1616013450818401,0.2940619592566142,0.62,0.6,-0.5016949152542374,0.0,0.4198895027624309,0.25193370165745854,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3225973987043848,0.27990305866751114,0.3192949202169191
2026,10,2,10.2,77.0,2,7.550000000000011,7.451612903225806,10.758620689655173,9.666666666666666,58,0.3103028258799874,0.6383333333333334,25.0,22.0,0.4401972872996301,0.1615848018733006,0.2886926311134566,0.6383333333333334,0.625,-0.5137931034482758,0.0,0.425414364640884,0.25524861878453037,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31556962838451946,0.27329150528195595,0.3103028258799874
2026,10,3,10.3,83.0,2,7.550000000000011,7.904761904761905,10.31578947368421,9.5,57,0.38046747557266863,0.6516666666666666,25.0,27.0,0.4949999999999999,0.2061634873963005,0.3821374334741457,0.6516666666666666,0.625,-0.1973684210526315,0.0,0.4585635359116022,0.2751381215469613,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40690058838698867,0.35537267471779527,0.38046747557266863
2026,10,4,10.4,87.0,2,7.550000000000011,8.15625,10.071428571428571,9.333333333333334,56,0.42306737242750836,0.6699999999999999,26.0,31.0,0.5925030229746071,0.240353599585952,0.4230601081640065,0.6699999999999999,0.65,0.039285714285714236,0.039285714285714236,0.48066298342541436,0.2883977900552486,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.008092795129101354,0.4662288531879519,0.413134261372037,0.5407274325657152
2026,10,5,10.5,88.0,2,7.550000000000011,8.123076923076923,10.145454545454546,9.166666666666666,55,0.4140090860622524,0.6833333333333333,26.0,32.0,0.5958986731001206,0.2377444733864602,0.415201724624795,0.6833333333333333,0.65,0.07818181818181813,0.07818181818181813,0.4861878453038674,0.2917127071823204,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01629044988161009,0.46057798431487396,0.410185748049233,0.533990147675403
2026,11,1,11.0,89.0,2,7.550000000000011,8.090909090909092,10.222222222222221,9.0,54,0.40456337091611666,0.6966666666666667,26.0,32.0,0.5925030229746071,0.2361870676195404,0.4095707295139693,0.6966666666666667,0.65,0.06666666666666679,0.06666666666666679,0.49547154133776483,0.2972829248026589,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.014156329752507591,0.45378446907633047,0.4022526564791806,0.5235988161312016
2026,11,1,11.1,89.0,2,7.550000000000011,7.970149253731344,10.415094339622641,8.833333333333334,53,0.3766454450955006,0.715,27.0,31.0,0.5808019441069259,0.2307883972688425,0.3928836533773834,0.715,0.675,-0.012264150943396146,0.0,0.49171270718232046,0.2950276243093923,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42220529706904664,0.3669626676722631,0.3766454450955006
2026,11,2,11.2,93.0,2,7.550000000000011,8.205882352941176,10.153846153846155,8.666666666666666,52,0.4218804484002894,0.7283333333333333,27.0,34.0,0.5992779783393503,0.2431941917322913,0.4340772950467394,0.7283333333333333,0.675,0.17692307692307666,0.17692307692307666,0.5138121546961326,0.3082872928176796,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03895938315827813,0.4825761475558871,0.438303031693042,0.548971764774194
2026,11,3,11.3,94.0,2,7.550000000000011,8.173913043478262,10.235294117647058,8.5,51,0.4116173283502597,0.7416666666666667,27.0,35.0,0.6381502890173409,0.2409177519346927,0.4278849078964404,0.7416666666666667,0.675,0.2147058823529413,0.2147058823529413,0.5193370165745858,0.31160220994475146,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.047787733878081655,0.47561680035111414,0.43410993237271767,0.5412044656256484
2026,11,4,11.4,95.0,2,7.550000000000011,8.142857142857144,10.319999999999999,8.333333333333334,50,0.40090300451123195,0.76,28.0,36.0,0.6341463414634146,0.238725326327378,0.4151987900485129,0.76,0.7,0.25200000000000033,0.25200000000000033,0.5248618784530388,0.31491712707182323,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05668508287292826,0.46862947907008606,0.43003470413549083,0.5328917499773542
2026,11,4,11.4,96.0,2,7.550000000000011,8.22857142857143,10.2,8.333333333333334,50,0.42047494587333956,0.76,28.0,36.0,0.6364692218350754,0.2453486884118478,0.4332482056834679,0.76,0.7,0.27000000000000013,0.27000000000000013,0.5303867403314917,0.318232044198895,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06137332280978692,0.4910615284143142,0.45362125402113146,0.5543903600642174
2026,11,5,11.5,97.0,2,7.550000000000011,8.197183098591548,10.285714285714286,8.166666666666666,49,0.4095262375278061,0.7733333333333334,28.0,33.0,0.6397228637413395,0.2407244296046795,0.4268564727554174,0.7733333333333334,0.7,0.10714285714285694,0.10714285714285694,0.5359116022099447,0.32154696132596683,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024608185815762722,0.4762379771572008,0.42548866982524153,0.5319395647987366
2026,12,1,12.0,98.0,2,7.550000000000011,8.166666666666666,10.375,8.0,48,0.39808957398904576,0.7916666666666667,29.0,33.0,0.6177514792899408,0.2393561029453738,0.4166644815467725,0.7916666666666667,0.725,0.09375,0.09375,0.5448591012947449,0.5448591012947449,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.03648610053313024,0.5730164798580484,0.5412024851256538,0.52375472072804
2026,12,1,12.1,99.0,2,7.550000000000011,8.136986301369863,10.46808510638298,7.833333333333333,47,0.38615591220154716,0.8049999999999999,29.0,34.0,0.6373117033603708,0.2365826768339879,0.4079414315136871,0.8049999999999999,0.725,0.12978723404255313,0.12978723404255313,0.5469613259668508,0.5469613259668508,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05070614116106061,0.5636116644133083,0.535334943147126,0.5156397608136783
2026,12,1,12.1,100.0,2,7.550000000000011,8.219178082191782,10.340425531914894,7.833333333333333,47,0.4067403335507263,0.8049999999999999,29.0,34.0,0.6515323496027242,0.2432479558306713,0.426483998721185,0.8049999999999999,0.725,0.14893617021276598,0.14893617021276598,0.5524861878453039,0.5524861878453039,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0587751263665217,0.5879129956671563,0.561967705784148,0.5395632690695008
2026,12,2,12.2,106.0,2,7.550000000000011,8.594594594594595,9.782608695652174,7.666666666666667,46,0.5027956056503194,0.8183333333333334,29.0,40.0,0.7358674463937621,0.3696940641901713,0.4936278817842889,0.8183333333333334,0.725,0.5326086956521738,0.5326086956521738,0.585635359116022,0.585635359116022,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.22279606053326922,0.7038333992022495,0.7180437089968625,0.6791214183539844
2026,12,3,12.3,107.0,2,7.550000000000011,8.56,9.866666666666667,7.5,45,0.49180040183455825,0.8366666666666667,30.0,37.0,0.7461977186311788,0.3494854390305049,0.4778620792686607,0.8366666666666667,0.75,0.36999999999999994,0.36999999999999994,0.5911602209944752,0.5911602209944752,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.15623520126282556,0.692922969047865,0.691359991423929,0.6510305375937596
2026,12,3,12.3,108.0,2,7.550000000000011,8.64,9.733333333333333,7.5,45,0.5142624631241814,0.8366666666666667,30.0,37.0,0.7371483996120272,0.3964479458544944,0.5085467177874745,0.8366666666666667,0.75,0.39000000000000024,0.39000000000000024,0.5966850828729282,0.5966850828729282,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16621941594317297,0.7144869815149977,0.7149506601971829,0.6738754797183071
2026,12,4,12.4,109.0,2,7.550000000000011,8.605263157894738,9.818181818181818,7.333333333333333,44,0.5031371224699138,0.8500000000000001,30.0,38.0,0.7473982970671712,0.3725891621760729,0.5057061566911143,0.8500000000000001,0.75,0.42727272727272736,0.42727272727272736,0.6022099447513813,0.6022099447513813,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1837913467747723,0.7091628431546838,0.7130827421666509,0.6688404025059618
2026,12,5,12.5,113.0,2,7.550000000000011,8.805194805194805,9.488372093023255,7.166666666666667,43,0.561563928663202,0.8633333333333333,30.0,36.0,0.748587570621469,0.5704597357559769,0.5332991734475554,0.8633333333333333,0.75,0.3767441860465118,0.3767441860465118,0.6243093922651933,0.6243093922651933,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16800352416438763,0.7621582199033698,0.7611520771577545,0.7147190706537634
2026,13,1,13.0,114.0,2,7.550000000000011,8.76923076923077,9.571428571428571,7.0,42,0.5508740264664659,0.8816666666666666,31.0,36.0,0.7896924355777224,0.5308344585108322,0.5283411286247024,0.8816666666666666,0.775,0.3642857142857142,0.3642857142857142,0.6327993254637437,0.6327993254637437,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16465696734005572,0.7577880848805221,0.7555830893468498,0.7049484024632
2026,13,1,13.1,115.0,2,7.550000000000011,8.734177215189874,9.658536585365853,6.833333333333333,41,0.5394585630725103,0.895,31.0,36.0,0.8022239872915011,0.4788373801221063,0.5218476980376975,0.895,0.775,0.35121951219512193,0.35121951219512193,0.6353591160220995,0.6353591160220995,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.15939322771286119,0.750292565459773,0.7466158552343772,0.6939041918550518
2026,13,2,13.2,119.0,2,7.550000000000011,8.924999999999999,9.299999999999999,6.666666666666667,40,0.6016843042627389,0.9083333333333334,31.0,39.0,0.8164794007490637,0.8379888268156425,0.5754512647022202,0.9083333333333334,0.775,0.555,0.555,0.6574585635359116,0.6574585635359116,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.26063535911602215,0.8067473501338681,0.8193130072589903,0.768126395387696
2026,13,3,13.3,120.0,2,7.550000000000011,8.88888888888889,9.384615384615385,6.5,39,0.5910066640325137,0.9266666666666667,32.0,34.0,0.8507936507936508,0.8379888268156425,0.5544563556915583,0.9266666666666667,0.8,0.2923076923076923,0.2923076923076923,0.6629834254143646,0.6629834254143646,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.13842511080080142,0.7961772060846873,0.7878130573439762,0.7315522196541858
2026,13,4,13.4,121.0,2,7.550000000000011,8.853658536585366,9.473684210526317,6.333333333333333,38,0.5795112235407741,0.94,32.0,31.0,0.8488745980707395,0.7903225806451613,0.5415348353417586,0.94,0.8,0.1289473684210524,0.1289473684210524,0.6685082872928176,0.6685082872928176,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.061573131724338356,0.7867041100525055,0.7630712868138456,0.7027157415324752
2026,13,4,13.4,122.0,2,7.550000000000011,8.926829268292684,9.31578947368421,6.333333333333333,38,0.6052020596915121,0.94,32.0,31.0,0.8437705998681608,0.8379888268156425,0.5779584227164996,0.94,0.8,0.1526315789473685,0.1526315789473685,0.6740331491712708,0.6740331491712708,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07348481701491302,0.8062317445943077,0.7861286929512327,0.7273842943785357
2026,13,5,13.5,126.0,2,7.550000000000011,9.108433734939759,8.91891891891892,6.166666666666667,37,0.669815397481491,0.9583333333333336,33.0,34.0,0.8850457782299085,0.8777777777777778,0.6507656534512893,0.9583333333333336,0.825,0.3621621621621621,0.3621621621621621,0.6961325966850829,0.6961325966850829,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.18008063311930714,0.8561062307407282,0.8540908173838255,0.8010970537361325
2026,14,1,14.0,126.0,2,7.550000000000011,9.0,9.166666666666666,6.0,36,0.6348404825813657,0.9716666666666668,33.0,33.0,0.8695652173913043,0.8777777777777778,0.6163569749890537,0.9716666666666668,0.825,0.275,0.275,0.6986301369863014,0.6986301369863014,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.13723091976516635,0.8353388265539862,0.826442021484943,0.766015726239526
2026,14,1,14.1,127.0,2,7.550000000000011,8.964705882352941,9.257142857142858,5.833333333333333,35,0.6235701861412457,0.985,33.0,34.0,0.8526645768025078,0.8777777777777778,0.6010117754932626,0.985,0.825,0.3114285714285714,0.3114285714285714,0.7016574585635359,0.7016574585635359,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.15608298568046,0.8305068792184811,0.8240357415314298,0.7614989793732915
2026,14,2,14.2,131.0,2,7.550000000000011,9.13953488372093,8.823529411764705,5.666666666666667,34,0.692036275377228,1.0,34.0,34.0,0.8854961832061068,0.8777777777777778,0.6656079882908947,1.0,0.85,0.3764705882352942,0.3764705882352942,0.7237569060773481,0.7237569060773481,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1946237058359256,0.8754876630443325,0.8743360717358811,0.8195685659885673
2026,14,3,14.3,131.0,2,7.550000000000011,9.03448275862069,9.090909090909092,5.5,33,0.6552311028007918,1.0,34.0,33.0,0.8279800142755176,0.8777777777777778,0.6240152714153663,1.0,0.85,0.2863636363636363,0.2863636363636363,0.7237569060773481,0.7237569060773481,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14804118533400298,0.8544563495216024,0.8469351309327761,0.783871197362577
2026,14,3,14.3,131.0,3,7.550000000000011,9.03448275862069,9.090909090909092,5.5,33,0.6552311028007918,1.0,34.0,33.0,0.7977437550362612,0.7142857142857143,0.592727939813844,1.0,0.85,0.2863636363636363,0.2863636363636363,0.7237569060773481,0.7237569060773481,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.11843294826720238,0.8092377315167738,0.7831201405672961,0.7776136437470164
2026,14,4,14.4,133.0,3,7.550000000000011,9.068181818181818,9.0,5.333333333333333,32,0.6717382836741848,1.0,35.0,34.0,0.7759372275501307,0.7903225806451613,0.609999177394311,1.0,0.875,0.35,0.35,0.7348066298342542,0.7348066298342542,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.14696132596685083,0.8250195492183444,0.805333154606698,0.7959190619898359
2026,14,5,14.5,137.0,3,7.550000000000011,9.235955056179774,8.516129032258064,5.166666666666667,31,0.741706644670207,1.0,35.0,37.0,0.8488745980707395,0.8379888268156425,0.6650807387277748,1.0,0.875,0.5725806451612904,0.5725806451612904,0.7569060773480663,0.7569060773480663,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.24765129719683276,0.8769887274762959,0.8742894239030797,0.8610574391858042
2026,15,1,15.0,137.0,3,7.550000000000011,9.133333333333333,8.8,5.0,30,0.7060341493153338,1.0,36.0,36.0,0.8590441621294616,0.7903225806451613,0.6437434780465027,1.0,0.9,0.47999999999999987,0.47999999999999987,0.7589334632008279,0.7589334632008279,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.20816460704936984,0.8553852690869915,0.8467731443842339,0.8315551855320275
2026,15,1,15.1,137.0,3,7.550000000000011,9.032967032967033,9.10344827586207,4.833333333333333,29,0.6647082249987941,1.0,36.0,35.0,0.8507936507936508,0.7903225806451613,0.599319721332481,1.0,0.9,0.3844827586206897,0.3844827586206897,0.7569060773480663,0.7569060773480663,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1662956209345998,0.8275082372171213,0.81066585382648,0.7946428141600211
2026,15,2,15.2,137.0,3,7.550000000000011,8.934782608695652,9.428571428571429,4.666666666666667,28,0.6172483848483702,1.0,37.0,29.0,0.7961007311129165,0.5246234299718956,0.5373497594390044,1.0,0.925,0.03571428571428577,0.03571428571428577,0.7569060773480663,0.7569060773480663,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.015447062803021782,0.7880259897491567,0.7376004223805835,0.7232080748179585
2026,15,3,15.3,138.0,3,7.550000000000011,8.903225806451612,9.555555555555555,4.5,27,0.5998809654862667,1.0,37.0,29.0,0.8015873015873016,0.4854051181938528,0.522692034562408,1.0,0.925,0.016666666666666784,0.016666666666666784,0.7624309392265194,0.7624309392265194,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0072612470402526165,0.776983885554001,0.7228469937496521,0.7062848046388455
2026,15,3,15.3,139.0,3,7.550000000000011,8.96774193548387,9.333333333333334,4.5,27,0.6352362129572903,1.0,37.0,29.0,0.7854729729729729,0.7142857142857143,0.5618459831023527,1.0,0.925,0.05,0.05,0.7679558011049724,0.7679558011049724,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02194159431728493,0.8043086188998775,0.7575138712895407,0.7398735134635117
2026,15,4,15.4,140.0,3,7.550000000000011,8.936170212765958,9.461538461538462,4.333333333333333,26,0.6179858419669287,1.0,38.0,29.0,0.7961007311129165,0.5569611892803921,0.5373786643655842,1.0,0.95,0.03076923076923066,0.03076923076923066,0.7734806629834254,0.7734806629834254,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.013599660008499739,0.7939460884027124,0.7437258419345177,0.7233765281207857
2026,15,5,15.5,144.0,3,7.550000000000011,9.094736842105263,8.879999999999999,4.166666666666667,25,0.7079887758811237,1.0,38.0,29.0,0.8255563531945441,0.8379888268156425,0.6294602172832429,1.0,0.95,0.11800000000000015,0.11800000000000015,0.7955801104972375,0.7955801104972375,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.05364483030781379,0.8592285926971538,0.8270869411673025,0.804607393909806
2026,15,5,15.5,142.0,3,7.550000000000011,8.968421052631578,9.36,4.166666666666667,25,0.6369420003455786,1.0,38.0,29.0,0.826743350107836,0.7142857142857143,0.554745833554396,1.0,0.95,0.04600000000000008,0.04600000000000008,0.7845303867403315,0.7845303867403315,0.5714285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.020621941594317322,0.8105573409014025,0.7642114356808846,0.74097666261217
2026,16,1,16.0,143.0,3,7.550000000000011,8.9375,9.5,4.0,24,0.6178487467527713,1.0,39.0,29.0,0.8361891706648389,0.7842888992254704,0.5286875168076994,1.0,0.975,0.025,0.025,0.7917689365831383,0.7917689365831383,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7996644327901262,0.8715302637339052,0.6178487467527713
2026,16,1,16.1,145.0,3,7.550000000000011,8.969072164948454,9.391304347826086,3.8333333333333335,23,0.6379226719079161,1.0,40.0,30.0,0.8224163027656477,0.7847613467998298,0.5508256595750314,1.0,1.0,0.0913043478260871,0.0913043478260871,0.8011049723756906,0.8011049723756906,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8174109229062367,0.884868200769726,0.6379226719079161
2026,16,1,16.1,144.0,3,7.550000000000011,8.90721649484536,9.652173913043478,3.8333333333333335,23,0.5964110455633438,1.0,40.0,30.0,0.8291991495393337,0.7940442125456406,0.5219877812740303,1.0,1.0,0.05217391304347814,0.05217391304347814,0.7955801104972375,0.7955801104972375,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7869705652260055,0.8631710862897641,0.5964110455633438
2026,16,2,16.2,145.0,3,7.550000000000011,8.877551020408164,9.818181818181818,3.6666666666666665,22,0.5723180495323136,1.0,40.0,27.0,0.8230152949745084,0.799539305555933,0.5127634259703124,1.0,1.0,-0.12272727272727266,0.0,0.8011049723756906,0.8011049723756906,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7673397999335441,0.8485400955797198,0.5723180495323136
2026,16,3,16.3,146.0,3,7.550000000000011,8.848484848484848,10.0,3.5,21,0.5452361672729763,1.0,41.0,27.0,0.7778738115816767,0.8136080049715007,0.4885887957955009,1.0,1.0,-0.15,0.0,0.8066298342541437,0.8066298342541437,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7484435375634747,0.8348130875148,0.5452361672729763
2026,16,4,16.4,148.0,3,7.550000000000011,8.879999999999999,9.9,3.3333333333333335,20,0.5650079385016372,1.0,41.0,28.0,0.7829787234042552,0.8135704552355574,0.5018074790289935,1.0,1.0,-0.08500000000000014,0.0,0.8176795580110497,0.8176795580110497,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7687281695088815,0.8490192519812866,0.5650079385016372
2026,16,4,16.4,149.0,3,7.550000000000011,8.94,9.6,3.3333333333333335,20,0.6138943954477597,1.0,41.0,28.0,0.8022239872915011,0.8079862916949596,0.5261559671231459,1.0,1.0,-0.039999999999999855,0.0,0.8232044198895028,0.8232044198895028,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8054163996104805,0.8747760976357887,0.6138943954477597
2026,16,5,16.5,153.0,3,7.550000000000011,9.08910891089109,8.842105263157896,3.1666666666666665,19,0.7285353563538244,1.0,42.0,18.0,0.8959402706486235,0.8132430391285939,0.6263842406639837,1.0,1.0,-0.42631578947368426,0.0,0.8453038674033149,0.8453038674033149,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8734574157109575,0.921592426904241,0.7285353563538244
