segment,situation,n,matches,actual_wr,raw_mean,cal_mean,raw_bias,cal_bias,raw_abs_error,cal_abs_error,raw_brier,cal_brier,brier_delta_cal_minus_raw,brier_delta_pct,raw_logloss,cal_logloss,logloss_delta_pct,raw_ece,cal_ece
high_score_vs_par_band,phase=mid|score_vs_par_band=-40:-20,489,20,0.15950920245398773,0.26483362793181847,0.28396452484770024,0.10532442547783075,0.12445532239371251,0.10532442547783075,0.12445532239371251,0.11607123020787714,0.12092878403817042,0.004857553830293279,4.184976605825294,0.3945503563357172,0.40881261451792833,3.6148131545661455,0.13497903156862437,0.15466674705965439
high_score_vs_par_band,phase=mid|score_vs_par_band=0:20,182,7,0.9505494505494505,0.8431169140400663,0.8272856126511465,-0.10743253650938422,-0.12326383789830397,0.10743253650938422,0.12326383789830397,0.048698195114182476,0.053413551090388034,0.004715355976205558,9.682814661096742,0.20790870969286768,0.22329400088521065,7.400022449790983,0.1429088167739405,0.13568587200024054
high_score_vs_par_band,phase=mid|score_vs_par_band=20:40,54,4,1.0,0.9511038798263448,0.9381468267302289,-0.04889612017365519,-0.06185317326977113,0.04889612017365519,0.06185317326977113,0.005214800228398696,0.007663050724155858,0.002448250495757162,46.948116678075394,0.051781672572997185,0.0661480401914115,27.744116604503056,0.04889612017365526,0.06185317326977115
high_score_vs_par_band,phase=mid|score_vs_par_band=<=-40,965,21,0.019689119170984457,0.06656202558159015,0.07908490706000806,0.046872906410605694,0.05939578788902361,0.046872906410605694,0.05939578788902361,0.026320847187469267,0.02840211222494212,0.0020812650374728535,7.9072874161273,0.10974403291823613,0.12015447018643353,9.486107801372318,0.04687290641060568,0.059395787889023624
high_score_vs_par_band,phase=pp|score_vs_par_band=-20:0,480,32,0.3458333333333333,0.28782483778954066,0.3188290517916744,-0.05800849554379267,-0.027004281541658903,0.05800849554379267,0.027004281541658903,0.17867016352769247,0.18168470170148904,0.0030145381737965715,1.6872084931681064,0.5309470651820954,0.5380269360800687,1.3334419497252712,0.08268313181028748,0.08070916582645968
high_score_vs_par_band,phase=pp|score_vs_par_band=-40:-20,252,26,0.051587301587301584,0.14576730883237315,0.18412645426282578,0.09418000724507157,0.13253915267552419,0.09418000724507157,0.13253915267552419,0.04227306357882075,0.053905045210703495,0.011631981631882747,27.516296778903182,0.1912302665968086,0.2332750972878947,21.986493790616173,0.12256806282683268,0.16067942647696024
high_score_vs_par_band,phase=pp|score_vs_par_band=0:20,286,22,0.5909090909090909,0.482423206197741,0.4916499403128272,-0.10848588471134996,-0.09925915059626372,0.10848588471134996,0.09925915059626372,0.2602493983198094,0.25475125385655734,-0.005498144463252086,-2.112644447498645,0.7144341662809248,0.702724052753626,-1.6390752402362307,0.18391615093286506,0.12878018102770408
high_score_vs_par_band,phase=pp|score_vs_par_band=20:40,37,4,0.8108108108108109,0.7431260868008928,0.7490679655176283,-0.0676847240099181,-0.061742845293182524,0.0676847240099181,0.061742845293182524,0.10023799039062058,0.09641558251197387,-0.003822407878646711,-3.813332513701691,0.34862514188421206,0.3361954535359461,-3.5653447944366,0.27499869058161497,0.18609391156532262
high_score_vs_par_band,phase=pp|score_vs_par_band=<=-40,339,16,0.0,0.03978706269778878,0.0525203232341509,0.03978706269778878,0.0525203232341509,0.03978706269778878,0.0525203232341509,0.003248230449827945,0.006589884481872193,0.0033416540320442482,102.87613775128708,0.0415523980084666,0.05624928366447597,35.36952464937108,0.039787062697788776,0.05252032323415089
high_wickets_remaining_band,phase=death|wickets_remaining_band=0:3,296,18,0.0,0.05007830208181566,0.05112079159326113,0.05007830208181566,0.05112079159326113,0.05007830208181566,0.05112079159326113,0.014859990268533612,0.01670174885413249,0.0018417585855988773,12.39407666032491,0.06104612649581692,0.06316142893806516,3.4650887184352066,0.05007830208181567,0.05112079159326113
high_wickets_remaining_band,phase=death|wickets_remaining_band=4:6,369,21,0.22493224932249323,0.34392931364493734,0.34537054114571075,0.11899706432244411,0.12043829182321752,0.11899706432244411,0.12043829182321752,0.049371018329182705,0.05263409843317134,0.0032630801039886387,6.609302814521582,0.16772782884178655,0.17407583666079857,3.784707560365507,0.12950531120963887,0.1296456947689045
high_wickets_remaining_band,phase=death|wickets_remaining_band=7:10,110,9,0.6909090909090909,0.7169194255146567,0.7130475294118871,0.026010334605565788,0.022138438502796176,0.026010334605565788,0.022138438502796176,0.02209899213351914,0.028081124298563506,0.005982132165044365,27.069705844054454,0.11260551932477506,0.13919135097213803,23.60970564034658,0.08027565719228054,0.10067271681529377
high_wickets_remaining_band,phase=mid|wickets_remaining_band=0:3,116,11,0.0,0.015962956839118688,0.017876950257085814,0.015962956839118688,0.017876950257085814,0.015962956839118688,0.017876950257085814,0.00161837927438266,0.0017985855641938194,0.00018020628981115948,11.134985022586884,0.01686212633923866,0.018879841667261286,11.965960208276604,0.01596295683911869,0.017876950257085814
high_wickets_remaining_band,phase=mid|wickets_remaining_band=4:6,698,24,0.1017191977077364,0.14635583506624295,0.1561684367228929,0.04463663735850655,0.05444923901515651,0.04463663735850655,0.05444923901515651,0.03827970415187971,0.04019360751019681,0.0019139033583170997,4.999786181009757,0.14554886860056707,0.15434695770804016,6.044766401872819,0.06026350837178375,0.07100479990962646
high_wickets_remaining_band,phase=mid|wickets_remaining_band=7:10,1275,33,0.3835294117647059,0.42627860247219307,0.4346620388412801,0.04274919070748717,0.05113262707657418,0.04274919070748717,0.05113262707657418,0.09639745521626165,0.10069389503914078,0.004296439822879125,4.457005439863875,0.3274884237191632,0.34175614412202754,4.356709846666086,0.11825842334058505,0.13035919481216812
high_wickets_remaining_band,phase=pp|wickets_remaining_band=4:6,62,4,0.0,0.026764520786228735,0.0320729073712021,0.026764520786228735,0.0320729073712021,0.026764520786228735,0.0320729073712021,0.0008944463527214304,0.0014593784141444144,0.000564932061422984,63.15997149567767,0.027224272233965032,0.032830677647291515,20.59340784262334,0.026764520786228735,0.0320729073712021
high_wickets_remaining_band,phase=pp|wickets_remaining_band=7:10,1332,37,0.28378378378378377,0.2644042042903369,0.2879737825129274,-0.019379579493446875,0.004189998729143607,0.019379579493446875,0.004189998729143607,0.13183207096673918,0.13465649605360974,0.002824425086870558,2.1424415668803016,0.39990261135302274,0.41102820559420034,2.782075916817716,0.06799041234238036,0.08229563321331886
high_resource_prob_band,phase=death|resource_prob_band=20:40,36,7,0.0,0.40698149944157913,0.4076818887562854,0.40698149944157913,0.4076818887562854,0.40698149944157913,0.4076818887562854,0.19681631555634616,0.1963560591178865,-0.0004602564384596497,-0.23385075427239355,0.5693827265198435,0.5712130615360969,0.3214595264314916,0.406981499441579,0.40768188875628525
high_resource_prob_band,phase=death|resource_prob_band=60:80,23,5,0.6086956521739131,0.6998227927924442,0.7147021248498722,0.09112714061853111,0.10600647267595908,0.09112714061853111,0.10600647267595908,0.07244032107477773,0.09078729081093452,0.018346969736156793,25.327013276511884,0.2589631041369158,0.3088658290836008,19.270206507990036,0.19948508569434262,0.23489366092844155
high_resource_prob_band,phase=death|resource_prob_band=80+,150,11,0.96,0.9498115396317504,0.9359036370616366,-0.010188460368249608,-0.02409636293836337,0.010188460368249608,0.02409636293836337,0.009082213055604343,0.009511241748665107,0.00042902869306076473,4.723834272925638,0.0508700543371839,0.062112162902342165,22.099659046247083,0.04421539433675993,0.05579851386010995
high_resource_prob_band,phase=death|resource_prob_band=<=20,553,26,0.0,0.07284592431282567,0.07764033294181115,0.07284592431282567,0.07764033294181115,0.07284592431282567,0.07764033294181115,0.01999008340387367,0.02452706336865722,0.004536979964783552,22.69615325318942,0.08641220584537623,0.09448682775268527,9.344307124571682,0.07284592431282566,0.07764033294181115
high_resource_prob_band,phase=mid|resource_prob_band=20:40,497,21,0.1710261569416499,0.295096899553851,0.3135869170323915,0.12407074261220108,0.1425607600907416,0.12407074261220108,0.1425607600907416,0.16282847014992693,0.16645465191705425,0.003626181767127312,2.226994925266108,0.5090537690818903,0.516344482070285,1.4322088217800717,0.1565696297905376,0.185958198704133
high_resource_prob_band,phase=mid|resource_prob_band=40:60,289,15,0.5813148788927336,0.5880085091489343,0.5833570618035524,0.006693630256200733,0.0020421829108188128,0.006693630256200733,0.0020421829108188128,0.1585245198102674,0.1652050514251379,0.006680531614870477,4.214194512537352,0.49354204534987456,0.5105293685122517,3.4419201610948393,0.16492113969718541,0.15489511133168607
high_resource_prob_band,phase=mid|resource_prob_band=60:80,150,11,0.92,0.7163120004728004,0.7096148630136299,-0.20368799952719963,-0.21038513698637018,0.20368799952719963,0.21038513698637018,0.07950657648887743,0.08031386694857823,0.0008072904597007935,1.0153757026800536,0.2959635703308724,0.3033536849100442,2.4969676406153796,0.22205968420846883,0.22972620412055209
high_resource_prob_band,phase=mid|resource_prob_band=80+,169,7,1.0,0.9404109506001059,0.9338792880947493,-0.05958904939989407,-0.0661207119052507,0.05958904939989407,0.0661207119052507,0.00568109071962067,0.006592060764849692,0.0009109700452290216,16.03512582685614,0.06268909044809569,0.06972344943109751,11.221025752201683,0.05958904939989414,0.06612071190525069
high_resource_prob_band,phase=mid|resource_prob_band=<=20,984,24,0.0,0.06558884662294477,0.07780759839293806,0.06558884662294477,0.07780759839293806,0.06558884662294477,0.07780759839293806,0.010353957520269878,0.013226758095814231,0.0028728005755443535,27.745918117978462,0.07162041768832142,0.08558009257100099,19.491194457186012,0.06558884662294477,0.07780759839293806
high_resource_prob_band,phase=pp|resource_prob_band=20:40,561,28,0.32976827094474154,0.32400222539481915,0.3443355553794049,-0.005766045549922383,0.014567284434663375,0.005766045549922383,0.014567284434663375,0.17774336330051968,0.1840214362610766,0.0062780729605569074,3.532099789257533,0.5196111288281086,0.5371089342618676,3.367480883872181,0.07800469937572327,0.05020179585440544
high_resource_prob_band,phase=pp|resource_prob_band=40:60,147,10,0.7959183673469388,0.5322816246674579,0.5467130749580724,-0.2636367426794809,-0.24920529238886635,0.2636367426794809,0.24920529238886635,0.21812152613608676,0.2063881748031328,-0.011733351332953973,-5.379272527936328,0.6205679827894676,0.5956745747832156,-4.011390967087199,0.3198337225995988,0.2884833116107212
high_resource_prob_band,phase=pp|resource_prob_band=<=20,670,25,0.08955223880597014,0.11959091823454628,0.14667244123916567,0.03003867942857613,0.05712020243319553,0.03003867942857613,0.05712020243319553,0.06476261690443173,0.06777232147747464,0.0030097045730429067,4.647286840623253,0.22243967515473861,0.23597659921764705,6.085660776788838,0.07784582231623653,0.0827850316379367
