feature,effect,bootstrap_mean,bootstrap_se,ci_low,ci_high,sign_stability,feature_mean,feature_std,segment,global_tau,keep_weight,shrunk_effect,shrunk_z,survives_shrinkage,loo_n,loo_market_brier,loo_signal_brier,loo_brier_delta,loo_market_logloss,loo_signal_logloss,loo_logloss_delta
model_edge_iso,1.022723688632843,2.158660582089425,1.768322830570401,0.3958004315564842,5.28143631684095,0.975,-0.0031370640804595892,0.18810013982780296,innings_2_middle,0.10030249597058068,0.003353960499641283,0.0034301748537219857,0.0019397899382533155,False,104,0.08609072263660122,0.10113158218481742,0.015040859548216198,0.5691142443889867,0.6733387679946587,0.10422452360567203
model_edge_full,0.9469643994947804,2.080852432813866,1.8390645729101205,0.1443094564505713,4.732873050790968,0.95,-0.0037762078582703517,0.19685346552360802,innings_2_middle,0.10030249597058068,0.0026603569156723366,0.0025192632890914403,0.0013698612395139378,False,104,0.08609072263660122,0.10504033522008548,0.01894961258348425,0.5691142443889867,0.725444131215082,0.15632988682609528
model_edge_raw,0.9568048539054544,1.8843799416247387,1.8885759044416726,0.39828632546727216,4.398715074273862,0.975,-0.0057466541315399616,0.18235242676400332,innings_2_middle,0.10030249597058068,0.0025756171464729172,0.002464362987547403,0.0013048789665815223,False,104,0.08609072263660122,0.0998777500812234,0.01378702744462218,0.5691142443889867,0.636035635932225,0.06692139154323828
dls_pressure_index,1.3404239869732435,2.7691225769724817,2.7806702544632325,0.17506761356526226,8.696684503689806,0.95,0.5571316336601071,0.413472023930452,innings_2_middle,0.10030249597058068,0.0023323555975232812,0.003126345389071518,0.0011243135977055565,False,104,0.08609072263660122,0.0863972386702604,0.00030651603365917934,0.5691142443889867,0.6088220828153326,0.03970783842634584
bowling_team_win_rate,0.7194359815984108,1.047213357540906,1.6206775301228198,-1.5335040164489353,3.358357140770918,0.725,0.48653846153846153,0.22277001434201335,innings_2_middle,0.10030249597058068,0.0019785836850432946,0.0014234642956237236,0.0008783143224875253,False,104,0.08609072263660122,0.13886363862229098,0.052772915985689756,0.5691142443889867,0.6732305438567299,0.10411629946774315
target_above_par,1.4661519142821064,2.2126587793076347,3.405645960937419,-3.1283114800930996,9.414256734303871,0.9,26.164580276965943,25.92542505934133,innings_2_middle,0.10030249597058068,0.0018611158155398225,0.0027286785156544146,0.0008012220116066069,False,104,0.08609072263660122,0.10578866635957507,0.019697943722973843,0.5691142443889867,0.7031503364310676,0.1340360920420809
batting_team_win_rate,0.7337598422444751,-0.5495258690396485,3.1305830770509746,-6.854374073253398,2.7353700900821107,0.65,0.48749999999999993,0.14523687548277814,innings_2_middle,0.10030249597058068,0.0005523837921937733,0.000405317044218508,0.00012947014436225004,False,104,0.08609072263660122,0.13445986107697994,0.04836913844037871,0.5691142443889867,1.0218622489580063,0.45274800456901954
team_strength_diff,-0.5660684593651414,-0.7414188804125748,3.611559312415587,-5.69849754296442,2.7918109934055475,0.6125,0.0009615384615384406,0.2618334733212683,innings_2_middle,0.10030249597058068,0.0002470953450606635,-0.00013987288129478778,3.8729221593190935e-05,False,104,0.08609072263660122,0.13079750521599467,0.04470678257939345,0.5691142443889867,0.7074376539987118,0.1383234096097251
required_run_rate,0.6629704850072702,3.6841559146028153,4.591319250787963,-0.40553721248059527,12.169517574918642,0.8375,10.72885363593723,3.500310839522452,innings_2_middle,0.10030249597058068,0.00020972287019577473,0.00013904007297080954,3.0283250863924338e-05,False,104,0.08609072263660122,0.13105758870850437,0.044966866071903144,0.5691142443889867,1.2170077708887872,0.6478935264998005
rrr_times_wickets,0.23338215970252868,1.597785585029015,2.316725197236907,-0.9641827536587708,5.782267368779028,0.8125,40.155098510747166,27.656302453178323,innings_2_middle,0.10030249597058068,0.00010208581584030733,2.382500817580554e-05,1.0283916323516398e-05,False,104,0.08609072263660122,0.08923336283663047,0.0031426402000292453,0.5691142443889867,0.6799284334565527,0.11081418906756602
