method,bin,bin_low,bin_high,n_samples,mean_predicted,mean_actual,calibration_error,brier
ece_optimized,0.0-0.1,0.0,0.1,23368,0.0395245378231315,0.03474837384457378,0.004776163978557721,0.032449304195241495
ece_optimized,0.1-0.2,0.1,0.2,14945,0.15598527298595566,0.1544329207092673,0.0015523522766883457,0.129804664791736
ece_optimized,0.2-0.3,0.2,0.30000000000000004,26421,0.24733778040258134,0.24840089322887096,0.001063112826289625,0.1856007201128331
ece_optimized,0.3-0.4,0.30000000000000004,0.4,37540,0.35462478154857235,0.35434203516249335,0.0002827463860790025,0.2281288507601115
ece_optimized,0.4-0.5,0.4,0.5,44659,0.4513302681086332,0.45048030632123426,0.000849961787398934,0.24681775613162085
ece_optimized,0.5-0.6,0.5,0.6000000000000001,43773,0.5431032893287163,0.5422520731958056,0.000851216132910726,0.24757684859925636
ece_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,27836,0.6493867023032313,0.6546558413565168,0.005269139053285521,0.2253709111368005
ece_optimized,0.7-0.8,0.7000000000000001,0.8,24560,0.7477293150018631,0.7465798045602606,0.001149510441602497,0.18830543825612123
ece_optimized,0.8-0.9,0.8,0.9,12801,0.8450590469373398,0.8425123037262714,0.002546743211068403,0.13175329228786734
ece_optimized,0.9-1.0,0.9,1.0,23051,0.9619863629780707,0.9671163940826862,0.005130031104615518,0.030964238624303368
logloss_optimized,0.0-0.1,0.0,0.1,22709,0.06585951013052772,0.03804658945792417,0.027812920672603554,0.03654837422416778
logloss_optimized,0.1-0.2,0.1,0.2,21304,0.15413700505068295,0.1784171986481412,0.024280193597458255,0.14593995691164655
logloss_optimized,0.2-0.3,0.2,0.30000000000000004,26633,0.25027627466890845,0.2596027484699433,0.009326473801034851,0.19121049589461322
logloss_optimized,0.3-0.4,0.30000000000000004,0.4,35385,0.35279886040057695,0.36803730394234846,0.015238443541771507,0.23215848023067667
logloss_optimized,0.4-0.5,0.4,0.5,44160,0.4495871566635035,0.4594882246376812,0.009901067974177669,0.24732519395773148
logloss_optimized,0.5-0.6,0.5,0.6000000000000001,35832,0.5472038682758232,0.5382618888144675,0.008941979461355776,0.2484732499067948
logloss_optimized,0.6-0.7,0.6000000000000001,0.7000000000000001,27789,0.6473517516439833,0.6332721580481485,0.014079593595834772,0.23168534367622926
logloss_optimized,0.7-0.8,0.7000000000000001,0.8,22528,0.7486115601740075,0.7339754971590909,0.0146360630149166,0.19535534503768678
logloss_optimized,0.8-0.9,0.8,0.9,20486,0.8508529433540147,0.8205115688763057,0.030341374477709016,0.14646974019862327
logloss_optimized,0.9-1.0,0.9,1.0,22128,0.9400329276704875,0.9650216919739696,0.02498876430348207,0.03410495996741644
