row_key,match_id,season,date,innings,over,ball,phase_label,batting_team,bowling_team,winner,is_winner,overs_remaining,resource_win_prob,regime_id,regime_label,stability_flag,regime_confidence,regime_cluster_win_rate,regime_cluster_size,method,split,predicted_prob,predicted_label,prediction_error,correct,confidence_strength,wrong_direction
1359516:2:3:2,1359516,2023,2023-04-30,2,3,2,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,16.666666666666668,0.2520799142029451,3,pressure_state,stable,0.14260724659257343,0.5326319319277361,47714,regime_cluster_features,holdout,0.08136874667928312,0,0.9186312533207168,False,0.9186312533207168,false_negative
1473464:2:1:4,1473464,2025,2025-04-12,2,1,4,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,18.333333333333332,0.12087854290563224,3,pressure_state,stable,0.10915668645566963,0.5326319319277361,47714,regime_cluster_features,holdout,0.08168789708299884,0,0.9183121029170012,False,0.9183121029170012,false_negative
1426298:2:4:6,1426298,2024,2024-05-11,2,4,6,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.0,0.9281066318275555,3,pressure_state,stable,0.14095868069448977,0.5326319319277361,47714,regime_cluster_features,holdout,0.9180423320385325,1,0.9180423320385325,False,0.9180423320385325,false_positive
1359526:2:2:3,1359526,2023,2023-05-07,2,2,3,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.5,0.18827121712738604,3,pressure_state,stable,0.13658710656116468,0.5326319319277361,47714,regime_cluster_features,holdout,0.08199402409027942,0,0.9180059759097206,False,0.9180059759097206,false_negative
1359516:2:3:1,1359516,2023,2023-04-30,2,3,1,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,16.833333333333332,0.26008646519249473,3,pressure_state,stable,0.14532853537255033,0.5326319319277361,47714,regime_cluster_features,holdout,0.08233710279992638,0,0.9176628972000737,False,0.9176628972000737,false_negative
1359516:2:2:6,1359516,2023,2023-04-30,2,2,6,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,17.0,0.26827037742579884,3,pressure_state,stable,0.14173160119908493,0.5326319319277361,47714,regime_cluster_features,holdout,0.08301194952602231,0,0.9169880504739777,False,0.9169880504739777,false_negative
1359526:2:1:2,1359526,2023,2023-05-07,2,1,2,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.666666666666668,0.22403030406188468,3,pressure_state,stable,0.1252957290598193,0.5326319319277361,47714,regime_cluster_features,holdout,0.08310815288926088,0,0.9168918471107391,False,0.9168918471107391,false_negative
1359526:2:2:2,1359526,2023,2023-05-07,2,2,2,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.666666666666668,0.19422591259693558,3,pressure_state,stable,0.13567163768177315,0.5326319319277361,47714,regime_cluster_features,holdout,0.08333245074272042,0,0.9166675492572796,False,0.9166675492572796,false_negative
1527675:2:2:4,1527675,2026,2026-03-29,2,2,4,powerplay,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,17.333333333333332,0.19462865487861122,3,pressure_state,stable,0.1345870214399808,0.5326319319277361,47714,regime_cluster_features,holdout,0.0834355707740957,0,0.9165644292259043,False,0.9165644292259043,false_negative
1426298:2:5:1,1426298,2024,2024-05-11,2,5,1,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,14.833333333333334,0.9290696369072312,3,pressure_state,stable,0.14559419886837055,0.5326319319277361,47714,regime_cluster_features,holdout,0.916473633547636,1,0.916473633547636,False,0.916473633547636,false_positive
1359533:2:5:2,1359533,2023,2023-05-13,2,5,2,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,14.666666666666666,0.8368743265414743,3,pressure_state,stable,0.16845674228601723,0.5326319319277361,47714,regime_cluster_features,holdout,0.9162877444231017,1,0.9162877444231017,False,0.9162877444231017,false_positive
1359520:2:2:5,1359520,2023,2023-05-03,2,2,5,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,17.166666666666668,0.2139225800310213,3,pressure_state,stable,0.14851263135232867,0.5326319319277361,47714,regime_cluster_features,holdout,0.08380890126020887,0,0.9161910987397911,False,0.9161910987397911,false_negative
1426269:2:4:2,1426269,2024,2024-04-16,2,4,2,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,15.666666666666666,0.214500018466568,3,pressure_state,stable,0.11509496885381777,0.5326319319277361,47714,regime_cluster_features,holdout,0.08398558613803458,0,0.9160144138619655,False,0.9160144138619655,false_negative
1359516:2:3:6,1359516,2023,2023-04-30,2,3,6,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,16.0,0.2214586953786249,3,pressure_state,stable,0.14923706717036658,0.5326319319277361,47714,regime_cluster_features,holdout,0.08415463813141841,0,0.9158453618685816,False,0.9158453618685816,false_negative
1359520:2:2:4,1359520,2023,2023-05-03,2,2,4,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,17.333333333333332,0.22089148076958084,3,pressure_state,stable,0.1486800087450016,0.5326319319277361,47714,regime_cluster_features,holdout,0.08437658355643053,0,0.9156234164435695,False,0.9156234164435695,false_negative
1359497:2:4:1,1359497,2023,2023-04-16,2,4,1,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,15.833333333333334,0.2137964672219399,4,pressure_state,stable,0.13951108570662032,0.3551443585529653,49287,regime_cluster_features,holdout,0.08469313501715012,0,0.9153068649828499,False,0.9153068649828499,false_negative
1359526:2:1:3,1359526,2023,2023-05-07,2,1,3,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.5,0.2116253767551825,3,pressure_state,stable,0.12369967542270946,0.5326319319277361,47714,regime_cluster_features,holdout,0.08486794192226321,0,0.9151320580777368,False,0.9151320580777368,false_negative
1359520:2:2:3,1359520,2023,2023-05-03,2,2,3,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,17.5,0.2280124695632625,3,pressure_state,stable,0.14919201169045948,0.5326319319277361,47714,regime_cluster_features,holdout,0.08514248792320506,0,0.914857512076795,False,0.914857512076795,false_negative
1359497:2:3:2,1359497,2023,2023-04-16,2,3,2,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,16.666666666666668,0.23641967781582104,4,pressure_state,stable,0.14524665779484378,0.3551443585529653,49287,regime_cluster_features,holdout,0.0856175373591003,0,0.9143824626408997,False,0.9143824626408997,false_negative
1359497:2:3:1,1359497,2023,2023-04-16,2,3,1,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,16.833333333333332,0.23709490196635338,4,pressure_state,stable,0.14475246220451304,0.3551443585529653,49287,regime_cluster_features,holdout,0.08583946928684497,0,0.9141605307131551,False,0.9141605307131551,false_negative
1359520:2:3:4,1359520,2023,2023-05-03,2,3,4,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,16.333333333333332,0.1804138981755645,3,pressure_state,stable,0.14424807890803507,0.5326319319277361,47714,regime_cluster_features,holdout,0.08589809962565266,0,0.9141019003743474,False,0.9141019003743474,false_negative
1359516:2:4:6,1359516,2023,2023-04-30,2,4,6,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.0,0.17874023419308047,3,pressure_state,stable,0.1394725354983029,0.5326319319277361,47714,regime_cluster_features,holdout,0.08656729571910884,0,0.9134327042808912,False,0.9134327042808912,false_negative
1473464:2:2:3,1473464,2025,2025-04-12,2,2,3,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.5,0.10924586259306555,3,pressure_state,stable,0.1068464623915889,0.5326319319277361,47714,regime_cluster_features,holdout,0.08719826552783569,0,0.9128017344721643,False,0.9128017344721643,false_negative
1426269:2:4:6,1426269,2024,2024-04-16,2,4,6,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,15.0,0.18621191932988,0,pressure_state,stable,0.12866345762645817,0.12566037735849056,23850,regime_cluster_features,holdout,0.08739100274862935,0,0.9126089972513707,False,0.9126089972513707,false_negative
1473472:2:1:5,1473472,2025,2025-04-19,2,1,5,powerplay,Gujarat Titans,Delhi Capitals,Gujarat Titans,1,18.166666666666668,0.3111411410949372,3,pressure_state,stable,0.15237582194890054,0.5326319319277361,47714,regime_cluster_features,holdout,0.08739564783183326,0,0.9126043521681667,False,0.9126043521681667,false_negative
1359526:2:2:1,1359526,2023,2023-05-07,2,2,1,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.833333333333332,0.2065397415732672,3,pressure_state,stable,0.13593613485971565,0.5326319319277361,47714,regime_cluster_features,holdout,0.08864719425819857,0,0.9113528057418014,False,0.9113528057418014,false_negative
1359487:2:1:1,1359487,2023,2023-04-09,2,1,1,powerplay,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,1,18.833333333333332,0.2866678091222104,3,pressure_state,stable,0.12054019935107287,0.5326319319277361,47714,regime_cluster_features,holdout,0.08895168195298908,0,0.9110483180470109,False,0.9110483180470109,false_negative
1426269:2:2:1,1426269,2024,2024-04-16,2,2,1,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.833333333333332,0.23011231447821925,3,pressure_state,stable,0.12087854938274176,0.5326319319277361,47714,regime_cluster_features,holdout,0.08911820784856597,0,0.910881792151434,False,0.910881792151434,false_negative
1359526:2:1:1,1359526,2023,2023-05-07,2,1,1,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.833333333333332,0.2367261684622749,3,pressure_state,stable,0.1320566509269303,0.5326319319277361,47714,regime_cluster_features,holdout,0.08923607190464383,0,0.9107639280953561,False,0.9107639280953561,false_negative
1426280:2:2:3,1426280,2024,2024-04-26,2,2,3,powerplay,Punjab Kings,Kolkata Knight Riders,Punjab Kings,1,17.5,0.07195413871785569,3,pressure_state,stable,0.10143033250625848,0.5326319319277361,47714,regime_cluster_features,holdout,0.08938167331547175,0,0.9106183266845282,False,0.9106183266845282,false_negative
1359516:2:2:5,1359516,2023,2023-04-30,2,2,5,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,17.166666666666668,0.2919029045892709,3,pressure_state,stable,0.13434965404326252,0.5326319319277361,47714,regime_cluster_features,holdout,0.08938478355437218,0,0.9106152164456278,False,0.9106152164456278,false_negative
1359516:2:4:3,1359516,2023,2023-04-30,2,4,3,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.5,0.20800569697903717,3,pressure_state,stable,0.14997325533104713,0.5326319319277361,47714,regime_cluster_features,holdout,0.08961370648656296,0,0.910386293513437,False,0.910386293513437,false_negative
1426298:2:5:2,1426298,2024,2024-05-11,2,5,2,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,14.666666666666666,0.9247252807773129,3,pressure_state,stable,0.1525377068682594,0.5326319319277361,47714,regime_cluster_features,holdout,0.9101673131794967,1,0.9101673131794967,False,0.9101673131794967,false_positive
1359516:2:4:5,1359516,2023,2023-04-30,2,4,5,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.166666666666666,0.19357434748996175,3,pressure_state,stable,0.14593412794521454,0.5326319319277361,47714,regime_cluster_features,holdout,0.09026316797336736,0,0.9097368320266326,False,0.9097368320266326,false_negative
1359516:2:4:4,1359516,2023,2023-04-30,2,4,4,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.333333333333334,0.2007423635263022,3,pressure_state,stable,0.14351780005174525,0.5326319319277361,47714,regime_cluster_features,holdout,0.0905926892104913,0,0.9094073107895086,False,0.9094073107895086,false_negative
1359516:2:4:2,1359516,2023,2023-04-30,2,4,2,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.666666666666666,0.21536666261568396,3,pressure_state,stable,0.15142986992300667,0.5326319319277361,47714,regime_cluster_features,holdout,0.0906111448848261,0,0.9093888551151739,False,0.9093888551151739,false_negative
1359520:2:2:2,1359520,2023,2023-05-03,2,2,2,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,17.666666666666668,0.24489903528109336,3,pressure_state,stable,0.14774723661578576,0.5326319319277361,47714,regime_cluster_features,holdout,0.09068974945262263,0,0.9093102505473774,False,0.9093102505473774,false_negative
1359487:2:2:4,1359487,2023,2023-04-09,2,2,4,powerplay,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,1,17.333333333333332,0.2767431360931574,3,pressure_state,stable,0.13376873332301656,0.5326319319277361,47714,regime_cluster_features,holdout,0.09078877803487939,0,0.9092112219651206,False,0.9092112219651206,false_negative
1426298:2:5:3,1426298,2024,2024-05-11,2,5,3,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,14.5,0.9255667989368621,3,pressure_state,stable,0.1508842579697701,0.5326319319277361,47714,regime_cluster_features,holdout,0.9087231426368809,1,0.9087231426368809,False,0.9087231426368809,false_positive
1527675:2:2:3,1527675,2026,2026-03-29,2,2,3,powerplay,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,17.5,0.20717467301947565,3,pressure_state,stable,0.13159104498117166,0.5326319319277361,47714,regime_cluster_features,holdout,0.09213291899355332,0,0.9078670810064466,False,0.9078670810064466,false_negative
1359516:2:4:1,1359516,2023,2023-04-30,2,4,1,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,15.833333333333334,0.22282887206391547,3,pressure_state,stable,0.14757627802858064,0.5326319319277361,47714,regime_cluster_features,holdout,0.09223704421347319,0,0.9077629557865268,False,0.9077629557865268,false_negative
1359516:2:1:4,1359516,2023,2023-04-30,2,1,4,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,18.333333333333332,0.2671037435042506,3,pressure_state,stable,0.1557785019592959,0.5326319319277361,47714,regime_cluster_features,holdout,0.09232323516785841,0,0.9076767648321415,False,0.9076767648321415,false_negative
1426269:2:1:6,1426269,2024,2024-04-16,2,1,6,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,18.0,0.23887568821461252,3,pressure_state,stable,0.12160059829501266,0.5326319319277361,47714,regime_cluster_features,holdout,0.09274777452019814,0,0.9072522254798019,False,0.9072522254798019,false_negative
1359526:2:1:6,1359526,2023,2023-05-07,2,1,6,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.0,0.21919004716368096,3,pressure_state,stable,0.14571285387244068,0.5326319319277361,47714,regime_cluster_features,holdout,0.09278841042255355,0,0.9072115895774464,False,0.9072115895774464,false_negative
1359520:2:2:1,1359520,2023,2023-05-03,2,2,1,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,17.833333333333332,0.2630427423129455,3,pressure_state,stable,0.14727210935942261,0.5326319319277361,47714,regime_cluster_features,holdout,0.09344496939650034,0,0.9065550306034996,False,0.9065550306034996,false_negative
1359516:2:1:5,1359516,2023,2023-04-30,2,1,5,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,18.166666666666668,0.2605722497797356,3,pressure_state,stable,0.15605177173964266,0.5326319319277361,47714,regime_cluster_features,holdout,0.09376490898677704,0,0.906235091013223,False,0.906235091013223,false_negative
1426269:2:1:5,1426269,2024,2024-04-16,2,1,5,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,18.166666666666668,0.24705454127437726,3,pressure_state,stable,0.1285764410701344,0.5326319319277361,47714,regime_cluster_features,holdout,0.09400083895034107,0,0.9059991610496589,False,0.9059991610496589,false_negative
1473472:2:1:4,1473472,2025,2025-04-19,2,1,4,powerplay,Gujarat Titans,Delhi Capitals,Gujarat Titans,1,18.333333333333332,0.3320566013454889,3,pressure_state,stable,0.15255442168761815,0.5326319319277361,47714,regime_cluster_features,holdout,0.09400955078185919,0,0.9059904492181408,False,0.9059904492181408,false_negative
1359487:2:2:3,1359487,2023,2023-04-09,2,2,3,powerplay,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,1,17.5,0.2950472111840356,3,pressure_state,stable,0.13968666723134474,0.5326319319277361,47714,regime_cluster_features,holdout,0.09438184220183168,0,0.9056181577981683,False,0.9056181577981683,false_negative
1359533:2:4:4,1359533,2023,2023-05-13,2,4,4,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.333333333333334,0.8319320472503572,3,pressure_state,stable,0.1585438493195296,0.5326319319277361,47714,regime_cluster_features,holdout,0.9050358264700074,1,0.9050358264700074,False,0.9050358264700074,false_positive
1359533:2:4:5,1359533,2023,2023-05-13,2,4,5,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.166666666666666,0.8311911950292125,3,pressure_state,stable,0.15793889690189075,0.5326319319277361,47714,regime_cluster_features,holdout,0.9044528392631612,1,0.9044528392631612,False,0.9044528392631612,false_positive
1426269:2:2:5,1426269,2024,2024-04-16,2,2,5,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.166666666666668,0.21371828858611003,3,pressure_state,stable,0.14546534394014884,0.5326319319277361,47714,regime_cluster_features,holdout,0.09560490863924094,0,0.904395091360759,False,0.904395091360759,false_negative
1359504:2:4:1,1359504,2023,2023-04-22,2,4,1,powerplay,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,15.833333333333334,0.9320626798719804,3,pressure_state,stable,0.1725625016389795,0.5326319319277361,47714,regime_cluster_features,holdout,0.9042666917461013,1,0.9042666917461013,False,0.9042666917461013,false_positive
1426298:2:5:4,1426298,2024,2024-05-11,2,5,4,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,14.333333333333334,0.9207078431936128,3,pressure_state,stable,0.15447358794523086,0.5326319319277361,47714,regime_cluster_features,holdout,0.904131579661499,1,0.904131579661499,False,0.904131579661499,false_positive
1359520:2:3:6,1359520,2023,2023-05-03,2,3,6,powerplay,Mumbai Indians,Punjab Kings,Mumbai Indians,1,16.0,0.18285824437483172,3,pressure_state,stable,0.14424893162871183,0.5326319319277361,47714,regime_cluster_features,holdout,0.09613013159292298,0,0.9038698684070771,False,0.9038698684070771,false_negative
1527675:2:2:2,1527675,2026,2026-03-29,2,2,2,powerplay,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,17.666666666666668,0.21338512878356522,3,pressure_state,stable,0.12278370277257485,0.5326319319277361,47714,regime_cluster_features,holdout,0.09644330094555875,0,0.9035566990544412,False,0.9035566990544412,false_negative
1473484:2:1:5,1473484,2025,2025-04-28,2,1,5,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,18.166666666666668,0.2755868051775267,3,pressure_state,stable,0.1505988320404344,0.5326319319277361,47714,regime_cluster_features,holdout,0.09678095609942396,0,0.9032190439005761,False,0.9032190439005761,false_negative
1426269:2:2:4,1426269,2024,2024-04-16,2,2,4,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,17.333333333333332,0.2232891427456439,3,pressure_state,stable,0.13744561010706355,0.5326319319277361,47714,regime_cluster_features,holdout,0.09727186742063276,0,0.9027281325793672,False,0.9027281325793672,false_negative
1473464:2:2:2,1473464,2025,2025-04-12,2,2,2,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.666666666666668,0.11972277327600317,3,pressure_state,stable,0.10387701911939756,0.5326319319277361,47714,regime_cluster_features,holdout,0.09729761769024294,0,0.9027023823097571,False,0.9027023823097571,false_negative
1359526:2:1:5,1359526,2023,2023-05-07,2,1,5,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.166666666666668,0.2321546956039875,3,pressure_state,stable,0.14035832681960733,0.5326319319277361,47714,regime_cluster_features,holdout,0.09811761320313502,0,0.9018823867968649,False,0.9018823867968649,false_negative
1359526:2:1:4,1359526,2023,2023-05-07,2,1,4,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,18.333333333333332,0.23844585510719207,3,pressure_state,stable,0.13995728699678797,0.5326319319277361,47714,regime_cluster_features,holdout,0.09865049059798864,0,0.9013495094020114,False,0.9013495094020114,false_negative
1473464:2:1:5,1473464,2025,2025-04-12,2,1,5,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,18.166666666666668,0.13133545022456009,3,pressure_state,stable,0.10070853657268845,0.5326319319277361,47714,regime_cluster_features,holdout,0.09994122431373019,0,0.9000587756862698,False,0.9000587756862698,false_negative
1359526:2:2:4,1359526,2023,2023-05-07,2,2,4,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.333333333333332,0.2009932187269687,3,pressure_state,stable,0.14438862914974682,0.5326319319277361,47714,regime_cluster_features,holdout,0.1004446591949156,0,0.8995553408050844,False,0.8995553408050844,false_negative
1359516:2:1:3,1359516,2023,2023-04-30,2,1,3,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,18.5,0.28117197163885077,3,pressure_state,stable,0.1548036647141726,0.5326319319277361,47714,regime_cluster_features,holdout,0.10103240133415005,0,0.89896759866585,False,0.89896759866585,false_negative
1370353:2:1:1,1370353,2023,2023-05-29,2,1,1,powerplay,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,1,18.833333333333332,0.27177817505834034,3,pressure_state,stable,0.1274019326993192,0.5326319319277361,47714,regime_cluster_features,holdout,0.10141936352539706,0,0.898580636474603,False,0.898580636474603,false_negative
1359526:2:2:5,1359526,2023,2023-05-07,2,2,5,powerplay,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,17.166666666666668,0.19484449052285957,3,pressure_state,stable,0.14402399278619402,0.5326319319277361,47714,regime_cluster_features,holdout,0.10161387164082997,0,0.8983861283591701,False,0.8983861283591701,false_negative
1426307:2:1:5,1426307,2024,2024-05-19,2,1,5,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,18.166666666666668,0.3087115698663057,3,pressure_state,stable,0.14871049647809909,0.5326319319277361,47714,regime_cluster_features,holdout,0.10186027330969871,0,0.8981397266903013,False,0.8981397266903013,false_negative
1473510:2:2:2,1473510,2025,2025-06-01,2,2,2,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.666666666666668,0.2437702940482986,3,pressure_state,stable,0.14927993518105923,0.5326319319277361,47714,regime_cluster_features,holdout,0.10281727416963855,0,0.8971827258303614,False,0.8971827258303614,false_negative
1426269:2:5:3,1426269,2024,2024-04-16,2,5,3,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,14.5,0.2009840067551372,3,pressure_state,stable,0.14572153410904343,0.5326319319277361,47714,regime_cluster_features,holdout,0.10297080856163125,0,0.8970291914383688,False,0.8970291914383688,false_negative
1359487:2:3:5,1359487,2023,2023-04-09,2,3,5,powerplay,Kolkata Knight Riders,Gujarat Titans,Kolkata Knight Riders,1,16.166666666666668,0.23556602934940887,3,pressure_state,stable,0.13989424001990625,0.5326319319277361,47714,regime_cluster_features,holdout,0.10319299363589551,0,0.8968070063641045,False,0.8968070063641045,false_negative
1426269:2:5:2,1426269,2024,2024-04-16,2,5,2,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,14.666666666666666,0.21142555610520558,3,pressure_state,stable,0.14100008165854427,0.5326319319277361,47714,regime_cluster_features,holdout,0.10384564423383556,0,0.8961543557661644,False,0.8961543557661644,false_negative
1426269:2:5:1,1426269,2024,2024-04-16,2,5,1,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,14.833333333333334,0.2221803681072105,3,pressure_state,stable,0.14111716814687347,0.5326319319277361,47714,regime_cluster_features,holdout,0.10467240141149807,0,0.895327598588502,False,0.895327598588502,false_negative
1473464:2:2:4,1473464,2025,2025-04-12,2,2,4,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.333333333333332,0.11911564072336998,3,pressure_state,stable,0.10485224005832643,0.5326319319277361,47714,regime_cluster_features,holdout,0.10667686432057011,0,0.8933231356794299,False,0.8933231356794299,false_negative
1359497:2:5:2,1359497,2023,2023-04-16,2,5,2,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,14.666666666666666,0.1869476604743301,3,pressure_state,stable,0.15380093661864833,0.5326319319277361,47714,regime_cluster_features,holdout,0.10702402490928786,0,0.8929759750907121,False,0.8929759750907121,false_negative
1473464:2:2:1,1473464,2025,2025-04-12,2,2,1,powerplay,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,17.833333333333332,0.13091884470279128,3,pressure_state,stable,0.09557747360748779,0.5326319319277361,47714,regime_cluster_features,holdout,0.10918312383502057,0,0.8908168761649794,False,0.8908168761649794,false_negative
1359533:2:4:6,1359533,2023,2023-05-13,2,4,6,powerplay,Delhi Capitals,Punjab Kings,Punjab Kings,0,15.0,0.8221674817305584,3,pressure_state,stable,0.16445030653287682,0.5326319319277361,47714,regime_cluster_features,holdout,0.889950542129679,1,0.889950542129679,False,0.889950542129679,false_positive
1359497:2:3:6,1359497,2023,2023-04-16,2,3,6,powerplay,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,1,16.0,0.228401358927864,3,pressure_state,stable,0.15342678395128428,0.5326319319277361,47714,regime_cluster_features,holdout,0.11023954835448413,0,0.8897604516455159,False,0.8897604516455159,false_negative
1473510:2:2:1,1473510,2025,2025-06-01,2,2,1,powerplay,Punjab Kings,Mumbai Indians,Punjab Kings,1,17.833333333333332,0.260664977105748,3,pressure_state,stable,0.1439271491222968,0.5326319319277361,47714,regime_cluster_features,holdout,0.11053106481372879,0,0.8894689351862712,False,0.8894689351862712,false_negative
1426269:2:1:2,1426269,2024,2024-04-16,2,1,2,powerplay,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,1,18.666666666666668,0.21130948339800898,3,pressure_state,stable,0.15843880000647867,0.5326319319277361,47714,regime_cluster_features,holdout,0.11297947054002824,0,0.8870205294599718,False,0.8870205294599718,false_negative
1473499:2:1:5,1473499,2025,2025-05-19,2,1,5,powerplay,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,1,18.166666666666668,0.33192952108413515,3,pressure_state,stable,0.14637511184465846,0.5326319319277361,47714,regime_cluster_features,holdout,0.11380875711302606,0,0.8861912428869739,False,0.8861912428869739,false_negative
1359516:2:1:2,1359516,2023,2023-04-30,2,1,2,powerplay,Mumbai Indians,Rajasthan Royals,Mumbai Indians,1,18.666666666666668,0.2958396632357148,3,pressure_state,stable,0.14837392045125739,0.5326319319277361,47714,regime_cluster_features,holdout,0.11385369227625826,0,0.8861463077237417,False,0.8861463077237417,false_negative
1426298:2:5:5,1426298,2024,2024-05-11,2,5,5,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,14.166666666666666,0.9154093976051975,3,pressure_state,stable,0.16068446287750443,0.5326319319277361,47714,regime_cluster_features,holdout,0.8858630427896266,1,0.8858630427896266,False,0.8858630427896266,false_positive
1359504:2:3:6,1359504,2023,2023-04-22,2,3,6,powerplay,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,0,16.0,0.9173873939287001,3,pressure_state,stable,0.18296491101592774,0.5326319319277361,47714,regime_cluster_features,holdout,0.8846971890995758,1,0.8846971890995758,False,0.8846971890995758,false_positive
1426298:2:4:5,1426298,2024,2024-05-11,2,4,5,powerplay,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,0,15.166666666666666,0.9001162767974634,3,pressure_state,stable,0.1595305339714071,0.5326319319277361,47714,regime_cluster_features,holdout,0.883132882255832,1,0.883132882255832,False,0.883132882255832,false_positive
